epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,15400.2,1.15863,1.21669,1.93222,0.82998,0.89081,0.89174,0.74063,1.28724,1.34591,2.03509,0.000176094,0.000176094,0.000176094
87,15570.9,1.19313,1.14339,1.95751,0.87163,0.7828,0.88395,0.73002,1.30275,1.39264,2.03767,0.000165095,0.000165095,0.000165095
88,15746.2,1.16401,1.14357,1.95103,0.8869,0.87658,0.91073,0.75526,1.26617,1.34175,2.01804,0.000154096,0.000154096,0.000154096
89,15916.9,1.20139,1.27428,1.96032,0.91554,0.84794,0.91494,0.76256,1.2586,1.3164,2.01083,0.000143097,0.000143097,0.000143097
90,16088.9,1.07919,0.9824,1.86336,0.89606,0.84103,0.90267,0.75565,1.23813,1.30295,2.00523,0.000132098,0.000132098,0.000132098
91,16259.4,0.72439,0.6517,1.73334,0.9372,0.80794,0.91112,0.76031,1.20503,1.26022,2.00215,0.000121099,0.000121099,0.000121099
92,16426.9,0.70594,0.51996,1.68943,0.83809,0.87374,0.88962,0.75319,1.17047,1.32961,2.00649,0.0001101,0.0001101,0.0001101
93,16600.2,0.67517,0.47278,1.6592,0.85848,0.86762,0.89765,0.75574,1.17834,1.30386,2.00573,9.91012e-05,9.91012e-05,9.91012e-05
94,16774.3,0.68692,0.50302,1.68971,0.87513,0.87293,0.89434,0.75331,1.1883,1.32803,2.0126,8.81023e-05,8.81023e-05,8.81023e-05
95,16948.2,0.68998,0.46992,1.69029,0.87736,0.8189,0.89525,0.75375,1.18851,1.33266,2.00798,7.71034e-05,7.71034e-05,7.71034e-05
96,17118.9,0.65905,0.44476,1.62109,0.82206,0.8658,0.89208,0.7482,1.18812,1.34767,2.00156,6.61045e-05,6.61045e-05,6.61045e-05
97,17293.1,0.61719,0.41282,1.66071,0.84327,0.86148,0.89666,0.75918,1.18292,1.34319,1.99901,5.51056e-05,5.51056e-05,5.51056e-05
98,17476,0.63541,0.59178,1.68138,0.87484,0.83889,0.89861,0.75918,1.18421,1.33517,1.99786,4.41067e-05,4.41067e-05,4.41067e-05
99,17648.2,0.64409,0.44861,1.66808,0.87444,0.84484,0.89279,0.75771,1.18189,1.34804,1.99581,3.31078e-05,3.31078e-05,3.31078e-05
100,17822.3,0.62662,0.4638,1.65845,0.88128,0.85922,0.89586,0.75829,1.18556,1.33223,1.99523,2.21089e-05,2.21089e-05,2.21089e-05
