epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,1010.77,0.99691,1.17484,1.90122,0.89916,0.93247,0.94855,0.84521,0.94402,0.90018,1.79917,0.000171752,0.000171752,0.000171752
77,1025.72,1.03233,1.30732,1.90229,0.90793,0.91402,0.95222,0.85759,0.91244,0.88824,1.79406,0.000165149,0.000165149,0.000165149
78,1040.05,1.01385,1.27076,1.90686,0.88919,0.91637,0.95352,0.85018,0.95296,0.86085,1.83958,0.000158546,0.000158546,0.000158546
79,1052.28,0.94787,1.10339,1.86376,0.86366,0.90714,0.94177,0.83776,0.92383,0.93405,1.8255,0.000151943,0.000151943,0.000151943
80,1064.38,0.97562,1.05221,1.87496,0.87689,0.89208,0.94303,0.83764,0.88047,1.05381,1.81631,0.000145339,0.000145339,0.000145339
81,1076.74,1.03582,1.14721,1.91601,0.89464,0.89629,0.94133,0.83335,1.02325,0.95054,1.91565,0.000138736,0.000138736,0.000138736
82,1089.3,0.95332,1.06844,1.86993,0.90719,0.9147,0.95158,0.83532,1.0679,0.94163,1.94537,0.000132133,0.000132133,0.000132133
83,1101.76,1.00002,1.19144,1.89544,0.92006,0.86405,0.94274,0.84304,0.93379,0.89164,1.83422,0.000125529,0.000125529,0.000125529
84,1114.15,0.98577,1.18003,1.89375,0.91363,0.90278,0.94569,0.8394,0.95824,0.90187,1.85166,0.000118926,0.000118926,0.000118926
85,1126.43,0.9392,1.1357,1.88457,0.91138,0.87043,0.9419,0.83321,0.96863,0.96949,1.8671,0.000112323,0.000112323,0.000112323
86,1139.28,0.97434,1.11979,1.88338,0.90399,0.88881,0.92968,0.82312,0.9837,0.93233,1.86374,0.00010572,0.00010572,0.00010572
87,1151.18,0.91759,1.05732,1.84871,0.90156,0.87939,0.91731,0.8083,0.94086,0.90357,1.84259,9.91162e-05,9.91162e-05,9.91162e-05
88,1162.71,1.00512,1.10027,1.88509,0.89964,0.88756,0.92607,0.81831,0.88803,0.97287,1.82668,9.25129e-05,9.25129e-05,9.25129e-05
89,1173.68,0.89139,1.00382,1.84193,0.90911,0.85205,0.92471,0.821,0.89144,0.97421,1.82133,8.59096e-05,8.59096e-05,8.59096e-05
90,1186.13,0.92207,1.10559,1.87965,0.90124,0.8877,0.94022,0.83457,0.88898,0.94801,1.82241,7.93063e-05,7.93063e-05,7.93063e-05
91,1201.5,0.57439,0.39199,1.61317,0.90474,0.91087,0.93335,0.82905,0.91405,0.93236,1.85428,7.2703e-05,7.2703e-05,7.2703e-05
92,1213.95,0.55702,0.37233,1.61904,0.8975,0.9181,0.9337,0.82181,0.92641,0.94127,1.85512,6.60997e-05,6.60997e-05,6.60997e-05
93,1226.5,0.564,0.37226,1.6177,0.87915,0.91724,0.93101,0.82317,0.92652,1.00801,1.85291,5.94964e-05,5.94964e-05,5.94964e-05
94,1239.25,0.5572,0.3411,1.6494,0.86574,0.9291,0.94025,0.83523,0.8944,1.08245,1.83828,5.28931e-05,5.28931e-05,5.28931e-05
95,1251.65,0.52879,0.32448,1.59761,0.8434,0.94187,0.93784,0.83325,0.92539,1.1031,1.85468,4.62898e-05,4.62898e-05,4.62898e-05
96,1263.32,0.53942,0.33803,1.62097,0.84918,0.92546,0.92988,0.82652,0.90509,1.08381,1.83226,3.96865e-05,3.96865e-05,3.96865e-05
97,1273.72,0.5143,0.30818,1.6103,0.85256,0.90785,0.92932,0.82048,0.90059,1.10771,1.84391,3.30832e-05,3.30832e-05,3.30832e-05
98,1287.41,0.52026,0.3395,1.64899,0.90426,0.87011,0.93325,0.82279,0.90114,1.03017,1.84902,2.64799e-05,2.64799e-05,2.64799e-05
99,1300.07,0.51883,0.3315,1.61707,0.90152,0.89175,0.92972,0.82006,0.89794,0.99275,1.8487,1.98766e-05,1.98766e-05,1.98766e-05
100,1312.31,0.50239,0.30859,1.61171,0.90142,0.87507,0.92695,0.81747,0.90997,1.01535,1.85821,1.32733e-05,1.32733e-05,1.32733e-05
